company_code,employee_id,pay_period_start,pay_period_end,hours_worked,regular_hours,overtime_hours,gross_wages,month,add_name,add_date
202,1023,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1023,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1023,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1023,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1024,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1024,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1024,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1024,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1024,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1024,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1024,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1024,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1024,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1024,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1024,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1024,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1025,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1025,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1025,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1025,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1025,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1025,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1025,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1025,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1025,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1025,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1025,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1026,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1026,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1026,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1026,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1026,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1026,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1027,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1027,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1027,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1027,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1027,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1027,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1027,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1027,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1027,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1027,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1027,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1027,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1028,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1028,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1028,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1028,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1028,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1028,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1028,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1028,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1028,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1028,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1028,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1028,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1029,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1029,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1029,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1029,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1029,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1029,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1029,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1029,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1029,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1029,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1029,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1029,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1030,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1030,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1031,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1031,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1031,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1031,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1031,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1031,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1031,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1031,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1031,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1031,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1031,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1031,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1032,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1032,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1032,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1032,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1032,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1032,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1032,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1032,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1032,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1032,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1032,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1032,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1033,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1033,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1033,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1033,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1033,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1033,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1033,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1033,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1033,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1033,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1033,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1033,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1034,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1034,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1034,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1034,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1034,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1034,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1034,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1034,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1034,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1034,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1034,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1034,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1035,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1035,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1035,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1036,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1036,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1036,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1036,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1036,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1036,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1036,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1036,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1036,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1036,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1036,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1036,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1037,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1037,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1037,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1037,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1037,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1037,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1037,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1037,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1037,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1037,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1037,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1037,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1038,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1038,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1038,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1038,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1038,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1038,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1038,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1038,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1038,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1038,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1038,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1038,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1039,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1039,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1040,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1040,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1040,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1040,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1040,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1040,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1040,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1040,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1040,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1040,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1040,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1040,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1041,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1041,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1041,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1041,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1041,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1041,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1041,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1041,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1041,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1041,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1041,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1041,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1042,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1042,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1042,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1042,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1042,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1042,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1042,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1042,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1042,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1042,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1042,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1042,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1043,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1043,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1043,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1043,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1043,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1043,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1043,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1043,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1043,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1043,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1043,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1043,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1044,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1044,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1044,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1044,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1044,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1044,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1044,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1044,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1044,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1044,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1044,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1044,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1045,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1045,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1045,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1045,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1045,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1045,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1045,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1045,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1045,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1045,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1045,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1045,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1046,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1046,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1046,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1046,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1046,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1046,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1046,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1046,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1046,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1046,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1046,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1046,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1047,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1047,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1047,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1047,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1048,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1048,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1048,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1048,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1048,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1048,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1048,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1048,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1048,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1048,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1048,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1048,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1049,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
202,1049,2025-02-01,2025-03-01,160.0,160.0,0.0,5000.0,2,System_Admin,2025-01-01
202,1049,2025-03-01,2025-03-29,160.0,160.0,0.0,5000.0,3,System_Admin,2025-01-01
202,1049,2025-04-01,2025-04-29,160.0,160.0,0.0,5000.0,4,System_Admin,2025-01-01
202,1049,2025-05-01,2025-05-29,160.0,160.0,0.0,5000.0,5,System_Admin,2025-01-01
202,1049,2025-06-01,2025-06-29,160.0,160.0,0.0,5000.0,6,System_Admin,2025-01-01
202,1049,2025-07-01,2025-07-29,160.0,160.0,0.0,5000.0,7,System_Admin,2025-01-01
202,1049,2025-08-01,2025-08-29,160.0,160.0,0.0,5000.0,8,System_Admin,2025-01-01
202,1049,2025-09-01,2025-09-29,160.0,160.0,0.0,5000.0,9,System_Admin,2025-01-01
202,1049,2025-10-01,2025-10-29,160.0,160.0,0.0,5000.0,10,System_Admin,2025-01-01
202,1049,2025-11-01,2025-11-29,160.0,160.0,0.0,5000.0,11,System_Admin,2025-01-01
202,1049,2025-12-01,2025-12-29,160.0,160.0,0.0,5000.0,12,System_Admin,2025-01-01
202,1050,2025-01-01,2025-01-29,160.0,160.0,0.0,5000.0,1,System_Admin,2025-01-01
